SourceSystemName,Quantity,Price,HasResortCharge,PriceInCorporateCurrency,TotalUsageDays,PurchaserCustomerId,ProductOwnerCustomerId,ProductId,CalendarDate,SeasonName,ProductPackageName,Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,IsDeleted,ThreeYearVisitCount,SkiAbility,NearestMajorAirportCode,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,CustomerId,ProductFamily,ProductClass,ProductType,ProductId,ProductName,SourceSystemName
POS,1,559.00,0,559.00,6,4023731,4023731,9970,2015-08-11,Winter 2015/2016,ProductPackage - 14285,38,Golden,CO,80403,1292.77,78.94,1211.02,False,8,NULL,DEN,9.44,True,True,1,4023731,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,469.00,1,469.00,3,1048153,1048153,9970,2015-03-29,Winter 2015/2016,ProductPackage - 14285,53,Golden,CO,80403,469,.00,469.00,False,4,NULL,DEN,6.34,True,False,1,1048153,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,469.00,0,469.00,0,6293237,6293237,9970,2015-04-10,Winter 2015/2016,ProductPackage - 14285,59,Golden,CO,80403,518,49.00,518.00,False,5,NULL,DEN,0.00,True,False,1,6293237,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,539.00,1,539.00,5,6310412,6310412,9970,2015-04-28,Winter 2015/2016,ProductPackage - 14285,66,Golden,CO,80403,1067.94,528.94,1067.94,False,11,NULL,DEN,0.00,True,True,1,6310412,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,489.00,0,489.00,4,1079084,1079084,9970,2013-08-26,Winter 2013/2014,ProductPackage - 14285,42,Golden,CO,80403,1237,.00,529.00,False,3,NULL,DEN,10.00,False,True,1,1079084,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,509.00,1,509.00,6,1137238,1137238,9970,2013-10-23,Winter 2013/2014,ProductPackage - 14285,42,Golden,CO,80403,7901.32,3399.23,6733.27,False,24,NULL,DEN,3.34,True,True,1,1137238,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,489.00,0,489.00,4,1268056,1268056,9970,2013-09-07,Winter 2013/2014,ProductPackage - 14285,51,Golden,CO,80403,6436.63,860.12,3722.36,False,25,NULL,DEN,10.00,True,True,1,1268056,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,509.00,0,509.00,10,2120066,2120066,9970,2013-10-24,Winter 2013/2014,ProductPackage - 14285,63,Golden,CO,80403,2781.14,420.00,1504.14,False,15,NULL,DEN,0.00,True,True,1,2120066,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,-1,469.00,0,469.00,0,1942443,1942443,9970,2015-04-11,Winter 2015/2016,ProductPackage - 14285,60,Golden,CO,80403,3006.02,.00,980.99,False,11,NULL,DEN,9.10,True,True,1,1942443,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,-1,469.00,0,469.00,0,1942443,1942443,9970,2015-04-11,Winter 2015/2016,ProductPackage - 14285,60,Golden,CO,80403,3006.02,.00,980.99,False,11,NULL,DEN,9.10,True,True,1,1942443,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,119.00,0,119.00,1,-1,10417321,9594,2015-10-29,Winter 2015/2016,ProductPackage - 14335,46,Golden,CO,80403,86,86.00,86.00,False,5,NULL,DEN,0.00,True,True,1,10417321,Frequency,Frequency,ProductType - 26,9594,Product - 9594,POS
POS,1,119.00,0,119.00,1,1763391,1763391,9594,2015-10-29,Winter 2015/2016,ProductPackage - 14335,53,Golden,CO,80403,248,119.00,119.00,False,1,NULL,DEN,10.00,True,True,1,1763391,Frequency,Frequency,ProductType - 26,9594,Product - 9594,POS
POS,1,109.00,0,109.00,1,1573360,1573360,9594,2015-10-28,Winter 2015/2016,ProductPackage - 14335,44,Golden,CO,80403,717,109.00,717.00,False,3,NULL,DEN,0.00,True,True,1,1573360,Frequency,Frequency,ProductType - 26,9594,Product - 9594,POS
POS,1,97.00,0,97.00,1,1123791,1123791,9594,2013-12-25,Winter 2013/2014,ProductPackage - 14335,42,Golden,CO,80403,2337,.00,596.00,False,2,NULL,DEN,10.00,True,True,1,1123791,Frequency,Frequency,ProductType - 26,9594,Product - 9594,POS
POS,1,509.00,0,509.00,5,1835120,1811613,9970,2013-11-10,Winter 2013/2014,ProductPackage - 14484,24,Golden,CO,80403,1416,1257.00,1257.00,False,25,NULL,DEN,0.00,True,True,1,1811613,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,509.00,0,509.00,7,1835120,1835120,9970,2013-11-10,Winter 2013/2014,ProductPackage - 14484,49,Golden,CO,80403,4443.29,32.01,2450.55,False,25,NULL,DEN,9.12,True,True,1,1835120,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,509.00,0,509.00,1,1464785,1464785,9970,2013-11-07,Winter 2013/2014,ProductPackage - 14484,45,Golden,CO,80403,1522.34,49.00,1023.34,False,11,NULL,DEN,9.18,True,False,1,1464785,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,529.00,0,529.00,8,1500603,1500603,9970,2013-11-25,Winter 2013/2014,ProductPackage - 14484,45,Golden,CO,80403,3964.96,916.00,2594.96,False,20,NULL,DEN,10.00,True,True,1,1500603,Paid Pass,Unrestricted,ProductType - 55,9970,Product - 9970,POS
POS,1,499.00,0,499.00,0,6838412,6838412,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,38,Golden,CO,80403,1797.09,648.00,1797.09,False,13,NULL,DEN,0.00,True,True,1,6838412,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,0,569.00,0,1889427,1889427,10428,2016-04-22,Winter 2016/2017,ProductPackage - 14561,52,Golden,CO,80403,10801.94,1934.38,3398.38,False,26,NULL,DEN,0.00,True,True,1,1889427,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,0,569.00,0,1889427,1889434,10428,2016-04-22,Winter 2016/2017,ProductPackage - 14561,55,Golden,CO,80403,1055.4,12.35,750.40,False,26,NULL,DEN,0.00,True,True,1,1889434,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,-1,409.00,0,409.00,0,2213470,2213470,10428,2010-12-11,Winter 2010/2011,ProductPackage - 14561,65,Golden,CO,80403,2941.51,.00,.00,False,0,NULL,DEN,0.00,True,True,1,2213470,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,-1,409.00,0,409.00,0,2213470,2244120,10428,2010-12-11,Winter 2010/2011,ProductPackage - 14561,51,Golden,CO,80403,0,.00,.00,False,0,NULL,DEN,0.00,True,True,1,2244120,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,1,569.00,0,2241788,2241788,10428,2016-05-21,Winter 2016/2017,ProductPackage - 14561,51,Golden,CO,80403,4233.06,251.00,1055.39,False,12,NULL,DEN,10.00,True,True,1,2241788,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1742266,1853880,10428,2016-03-23,Winter 2016/2017,ProductPackage - 14561,48,Golden,CO,80403,913.51,52.01,775.51,False,30,NULL,DEN,9.62,True,True,1,1853880,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1518091,1947313,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,62,Golden,CO,80403,2544,1170.00,2544.00,False,12,NULL,DEN,6.66,True,True,1,1947313,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1956435,1956435,10428,2016-03-24,Winter 2016/2017,ProductPackage - 14561,47,Golden,CO,80403,6717.18,271.99,2917.94,False,50,NULL,DEN,10.00,True,True,1,1956435,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1956435,1988930,10428,2016-03-24,Winter 2016/2017,ProductPackage - 14561,47,Golden,CO,80403,82.81,.00,82.81,False,50,NULL,DEN,10.00,True,True,1,1988930,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,2186736,2002137,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,49,Golden,CO,80403,4158.45,.00,2163.67,False,27,NULL,DEN,10.00,True,True,1,2002137,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2003874,2003874,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,48,Arvada,CO,80403,7209.46,1096.51,2518.46,False,13,NULL,DEN,0.00,True,True,1,2003874,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2003874,2009263,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,51,Golden,CO,80403,2064.42,13.62,1868.42,False,48,NULL,DEN,0.00,True,True,1,2009263,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1002913,1002913,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,52,Golden,CO,80403,10530.09,1696.00,5617.09,False,20,NULL,DEN,0.00,True,True,1,1002913,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1002913,1002914,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,50,Golden,CO,80403,335,.00,69.00,False,20,NULL,DEN,10.00,True,True,1,1002914,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1019320,1019320,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,52,Golden,CO,80403,10296.11,1777.06,5737.11,False,70,NULL,DEN,10.00,True,True,1,1019320,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1077129,1077129,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,57,Golden,CO,80403,5297.34,1007.00,2479.34,False,21,NULL,DEN,10.00,True,True,1,1077129,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1077667,1077667,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,52,Golden,CO,80403,212.79,161.17,185.79,False,23,NULL,DEN,0.00,True,True,1,1077667,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1077667,1078857,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,56,Golden,CO,80403,5010.49,1060.00,1207.00,False,23,NULL,DEN,10.00,True,True,1,1078857,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1077129,1113231,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,53,Golden,CO,80403,2478.08,.00,1053.08,False,21,NULL,DEN,10.00,True,True,1,1113231,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1126085,1126085,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,32,Golden,CO,80403,2363.89,49.00,1746.89,False,8,NULL,DEN,10.00,True,True,1,1126085,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1133726,1133726,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,59,Golden,CO,80403,3495.63,963.32,1847.66,False,13,NULL,DEN,9.11,True,True,1,1133726,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1165722,1165722,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,38,Golden,CO,80403,3490.63,1025.31,3109.82,False,39,NULL,DEN,10.00,True,True,1,1165722,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1170201,1170201,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,38,Golden,CO,80403,2151.49,828.00,1357.49,False,33,NULL,DEN,7.69,True,True,1,1170201,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1506961,1214201,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,46,Golden,CO,80403,759.86,.00,21.86,False,21,NULL,DEN,6.05,True,True,1,1214201,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,1,569.00,0,1234810,1234810,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,66,Golden,CO,80403,5265.35,1379.70,2509.62,False,20,NULL,DEN,8.92,True,True,1,1234810,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,1,569.00,0,1234810,1252798,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,68,Golden,CO,80403,2761.45,49.81,907.81,False,20,NULL,DEN,7.97,True,True,1,1252798,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3545186,1268447,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,43,Golden,CO,80403,0,.00,.00,False,6,NULL,DEN,10.00,True,True,1,1268447,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1254514,1254514,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,49,Golden,CO,80403,2785,938.00,1115.00,False,10,NULL,DEN,0.00,True,True,1,1254514,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1179998,1179998,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,39,Golden,CO,80403,2147.8,49.00,1391.80,False,14,NULL,DEN,10.00,True,True,1,1179998,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,0,569.00,0,1408566,1333240,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,34,Golden,CO,80403,0,.00,.00,False,5,NULL,DEN,10.00,True,False,1,1333240,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1371898,1371898,10428,2016-03-23,Winter 2016/2017,ProductPackage - 14561,58,Golden,CO,80403,4288.42,78.94,1091.43,False,14,NULL,DEN,6.89,True,True,1,1371898,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1406242,1406243,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,40,Golden,CO,80403,0,.00,.00,False,4,NULL,DEN,10.00,True,True,1,1406243,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,569.00,0,569.00,0,1408566,1408566,10428,2016-04-06,Winter 2016/2017,ProductPackage - 14561,37,Golden,CO,80403,3042.08,1371.88,1371.88,False,5,NULL,DEN,10.00,True,True,1,1408566,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1019320,4151586,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,49,Golden,CO,80403,2156.37,14.13,886.17,False,70,NULL,DEN,0.00,True,True,1,4151586,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,4749801,4749801,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,53,Golden,CO,80403,2132.44,1196.44,2132.44,False,14,NULL,DEN,0.00,True,True,1,4749801,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,6293237,6293237,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,59,Golden,CO,80403,518,49.00,518.00,False,5,NULL,DEN,0.00,True,False,1,6293237,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,7887439,7887169,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,27,Golden,CO,80403,559,559.00,559.00,False,0,NULL,DEN,0.00,True,True,1,7887169,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,5198878,5198878,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,57,Golden,CO,80403,1107.28,578.50,1107.28,False,16,NULL,DEN,9.05,True,True,1,5198878,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,6294280,6294280,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,42,Golden,CO,80403,2040.28,1844.28,2040.28,False,8,NULL,DEN,0.00,True,True,1,6294280,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,6294280,6294287,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,44,Golden,CO,80403,0,.00,.00,False,8,NULL,DEN,0.00,True,True,1,6294287,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,6818594,6818594,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,55,Golden,CO,80403,147,147.00,147.00,False,2,NULL,DEN,0.00,True,False,1,6818594,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,6606388,6606388,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,48,Golden,CO,80403,157.88,157.88,157.88,False,2,NULL,DEN,0.00,True,False,1,6606388,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,7243614,7243614,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,35,Golden,CO,80403,1013.88,972.88,1013.88,False,10,NULL,DEN,0.00,True,True,1,7243614,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,7887439,7887439,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,28,Golden,CO,80403,657,657.00,657.00,False,0,NULL,DEN,0.00,True,True,1,7887439,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2033359,2033359,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,33,Golden,CO,80403,1183.02,634.02,1183.02,False,6,NULL,DEN,9.26,True,True,1,2033359,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,2077497,2077497,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,42,Golden,CO,80403,9719.12,1663.24,3321.05,False,33,NULL,DEN,10.00,True,True,1,2077497,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2103630,2103630,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,62,Golden,CO,80403,3147.25,469.00,1861.25,False,19,NULL,DEN,7.66,True,True,1,2103630,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,2077497,2108395,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,43,Golden,CO,80403,4734.34,1179.03,3513.71,False,33,NULL,DEN,10.00,True,True,1,2108395,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2123054,2120004,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,62,Golden,CO,80403,0,.00,.00,False,12,NULL,DEN,10.00,True,True,1,2120004,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1165722,2121832,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,39,Golden,CO,80403,3623.15,28.70,533.34,False,39,NULL,DEN,10.00,True,True,1,2121832,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,2124864,2124864,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,32,Golden,CO,80403,526,49.00,128.00,False,36,NULL,DEN,0.00,True,True,1,2124864,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2173262,2173262,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,60,Golden,CO,80403,2925.96,469.00,1521.96,False,15,NULL,DEN,10.00,True,True,1,2173262,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2175629,2175629,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,51,Golden,CO,80403,9587.27,5337.86,8080.27,False,77,NULL,DEN,9.94,True,True,1,2175629,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2175629,2175630,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,50,Golden,CO,80403,6374.24,1390.00,3594.70,False,77,NULL,DEN,9.32,True,True,1,2175630,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2179079,2179079,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,40,Golden,CO,80403,882.94,78.94,485.94,False,7,NULL,DEN,10.00,True,True,1,2179079,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,2186736,2186736,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,49,Golden,CO,80403,6368.16,1271.88,3334.16,False,27,NULL,DEN,10.00,True,True,1,2186736,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,2260258,2260258,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,62,Golden,CO,80403,5998.46,997.88,3326.46,False,16,NULL,DEN,0.00,True,True,1,2260258,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3238709,3238709,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,32,Golden,CO,80403,1036.09,660.79,660.79,False,0,NULL,DEN,0.00,True,True,1,3238709,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3545186,3545186,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,40,Golden,CO,80403,2905.29,1568.29,2905.29,False,6,NULL,DEN,10.00,True,True,1,3545186,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,3552297,3547054,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,40,Golden,CO,80403,133.89,79.58,133.89,False,13,NULL,DEN,5.50,True,True,1,3547054,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,3552297,3552297,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,38,Golden,CO,80403,3404,1775.00,3404.00,False,13,NULL,DEN,8.31,True,True,1,3552297,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3552922,3552922,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,30,Golden,CO,80403,1768.12,157.88,1085.88,False,9,NULL,DEN,7.41,True,True,1,3552922,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3552922,3552922,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,30,Golden,CO,80403,1768.12,157.88,1085.88,False,9,NULL,DEN,7.41,True,True,1,3552922,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21869459,21869459,10428,2016-03-20,Winter 2016/2017,ProductPackage - 14561,41,Golden,CO,80403,157.88,157.88,157.88,False,2,NULL,DEN,0.00,True,False,1,21869459,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21869459,21869464,10428,2016-03-20,Winter 2016/2017,ProductPackage - 14561,40,Golden,CO,80403,0,.00,.00,False,2,NULL,DEN,0.00,True,False,1,21869464,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,21884384,21884384,10428,2016-03-22,Winter 2016/2017,ProductPackage - 14561,46,Golden,CO,80403,49,49.00,49.00,False,2,NULL,DEN,0.00,True,False,1,21884384,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1766266,1766266,10428,2016-03-22,Winter 2016/2017,ProductPackage - 14561,48,Golden,CO,80403,2472.81,423.96,937.81,False,11,NULL,DEN,10.00,True,True,1,1766266,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,1,499.00,0,1662330,1662330,10428,2016-03-23,Winter 2016/2017,ProductPackage - 14561,50,Golden,CO,80403,8226.11,942.13,5495.90,False,52,NULL,DEN,7.63,True,True,1,1662330,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,22003040,22003040,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,29,Golden,CO,80403,49,49.00,49.00,False,2,NULL,DEN,0.00,True,True,1,22003040,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,1464785,1464785,10428,2016-03-22,Winter 2016/2017,ProductPackage - 14561,45,Golden,CO,80403,1522.34,49.00,1023.34,False,11,NULL,DEN,9.18,True,False,1,1464785,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,3238709,21984103,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,29,Golden,CO,80403,34.45,34.45,34.45,False,0,NULL,DEN,0.00,True,True,1,21984103,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21985640,21985640,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,27,Golden,CO,80403,88,88.00,88.00,False,10,NULL,DEN,0.00,True,True,1,21985640,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21985885,21985885,10428,2016-04-04,Winter 2016/2017,ProductPackage - 14561,57,Golden,CO,80403,49,49.00,49.00,False,2,NULL,DEN,0.00,True,False,1,21985885,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21994010,21994010,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,22,Arvada,CO,80403,98,98.00,98.00,False,2,NULL,DEN,0.00,True,False,1,21994010,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21994010,21994025,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,31,Arvada,CO,80403,0,.00,.00,False,2,NULL,DEN,0.00,True,False,1,21994025,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,6818594,21994122,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,60,Golden,CO,80403,0,.00,.00,False,2,NULL,DEN,0.00,True,False,1,21994122,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,6818594,21994138,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,32,Golden,CO,80403,0,.00,.00,False,2,NULL,DEN,0.00,True,False,1,21994138,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
POS,1,499.00,0,499.00,0,21994433,21994433,10428,2016-04-05,Winter 2016/2017,ProductPackage - 14561,44,Golden,CO,80403,98,98.00,98.00,False,2,NULL,DEN,0.00,True,False,1,21994433,Paid Pass,Unrestricted,ProductType - 55,10428,Product - 10428,POS
