Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,Spend_Winter_2010,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5,Pass_Winter_2011
52,Evergreen,CO,80439,11471.98,2.98,8634.98,52.0,9.29,True,True,1.0,177.0,199.69,11609.02,11776.02,8.0,5.0,3.0,1,2,0,2,1,1,4,0,0,0,0,10,1
41,Denver,CO,80241,1333.42,0.0,0.0,0.0,10.0,True,True,1.0,295.0,0.0,0.0,0.0,6.0,4.0,2.0,1,2,7,5,2,3,2,0,0,0,0,21,1
48,Littleton,CO,80128,2152.19,193.05,1414.19,23.0,10.0,True,True,1.0,0.0,1064.64,2641.52,3382.28,4.0,2.0,2.0,0,0,1,1,2,0,0,0,0,0,0,4,0
57,Littleton,CO,80123,5245.25,597.0,715.0,4.0,10.0,True,True,1.0,177.0,1149.0,1267.0,3361.25,4.0,4.0,0.0,1,0,0,3,0,0,0,0,0,0,0,3,1
68,Castle Pines,CO,80108,6448.62,1755.36,2972.68,14.0,10.0,True,True,1.0,398.0,1755.36,3099.12,4719.59,2.0,2.0,0.0,0,1,0,1,0,0,0,0,0,0,0,2,0
52,Littleton,CO,80127,6683.96,404.0,3636.0,6.0,9.26,True,True,1.0,236.0,404.0,3636.0,3636.0,3.0,2.0,1.0,1,2,4,0,0,1,0,0,0,0,0,7,1
57,Denver,CO,80206,6202.22,549.0,2487.0,24.0,0.0,True,True,1.0,0.0,1048.0,4526.92,5722.92,2.0,2.0,0.0,0,0,1,1,0,0,0,0,0,0,0,2,1
55,Boulder,CO,80305,2777.73,0.0,1563.36,23.0,10.0,True,True,1.0,59.0,469.0,3077.36,3126.36,2.0,2.0,0.0,0,5,1,1,0,0,0,0,0,0,0,7,0
39,Fort Collins,CO,80526,4168.52,599.0,1696.0,7.0,10.0,True,True,1.0,118.0,599.0,1696.0,1938.92,1.0,1.0,0.0,1,4,5,1,1,0,1,0,0,0,0,12,1
49,Westminster,CO,80031,11112.53,1341.25,5316.01,41.0,10.0,True,True,1.0,357.0,1359.46,7449.12,9384.8,4.0,2.0,2.0,1,0,4,0,0,0,0,0,0,0,0,4,1
54,Parker,CO,80138,20738.06,7943.32,15639.18,62.0,9.01,True,True,1.0,118.0,8345.52,16888.71,18172.92,5.0,3.0,2.0,0,0,1,0,0,1,1,0,0,0,0,3,1
35,Northglenn,CO,80233,2241.94,0.0,170.51,1.0,5.17,True,True,1.0,59.0,0.0,170.51,308.51,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1
50,Lafayette,CO,80026,4296.76,1003.13,2211.76,18.0,8.23,True,True,1.0,354.0,1003.13,2211.76,2857.76,2.0,2.0,0.0,1,5,1,0,1,0,11,0,0,0,0,18,1
51,Denver,CO,80226,5163.01,650.23,2361.01,18.0,0.0,True,True,1.0,740.0,678.6,2508.38,2508.38,3.0,2.0,1.0,1,6,11,2,0,0,1,0,0,0,0,20,1
49,Englewood,CO,80113,1905.0,0.0,420.0,1.0,0.0,True,True,1.0,59.0,0.0,420.0,420.0,1.0,1.0,0.0,1,3,3,0,0,2,1,0,0,0,0,9,1
52,Golden,CO,80403,7617.92,1836.72,4615.92,56.0,9.39,True,True,1.0,118.0,2234.34,5013.54,5393.54,3.0,2.0,1.0,0,0,2,0,0,0,0,0,0,0,0,2,1
36,Lafayette,CO,80026,398.0,0.0,0.0,0.0,10.0,True,True,1.0,0.0,0.0,0.0,169.0,2.0,2.0,0.0,1,1,0,2,0,0,0,0,0,0,0,3,0
70,Tabernash,CO,80478,7247.0,1128.0,3759.0,15.0,10.0,True,True,0.0,590.0,1128.0,3759.0,4561.0,2.0,2.0,0.0,0,12,11,19,0,5,16,0,0,0,0,63,0
34,Denver,CO,80211,826.0,338.0,616.0,3.0,0.0,False,True,1.0,0.0,338.0,616.0,616.0,2.0,2.0,0.0,1,0,2,1,0,0,0,0,0,0,0,3,0
49,Broomfield,CO,80020,3898.94,414.88,1373.94,109.0,10.0,True,True,1.0,89.0,8976.28,18163.67,19895.43,5.0,2.0,3.0,1,9,2,3,1,1,0,0,0,0,0,16,1
22,Fort Collins,CO,80524,552.14,444.14,552.14,16.0,10.0,True,True,1.0,0.0,1160.14,2159.86,2904.86,4.0,4.0,0.0,0,1,0,1,0,1,0,0,0,0,0,3,0
29,Fraser,CO,80442,813.92,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,10,13,11,11,7,13,0,0,0,0,65,1
23,Littleton,CO,80121,921.57,778.0,848.13,15.0,0.0,True,True,1.0,0.0,888.26,3004.71,4390.76,4.0,3.0,1.0,0,4,0,2,0,0,2,0,0,0,0,8,0
61,Loveland,CO,80538,6568.52,938.0,3502.52,32.0,10.0,True,True,1.0,118.0,1456.0,6000.62,7413.62,13.0,10.0,3.0,0,0,2,0,0,0,0,0,0,0,0,2,1
41,Fraser,CO,80442,895.12,5.0,75.97,60.0,0.0,True,True,0.0,0.0,505.15,1601.67,1601.67,5.0,5.0,0.0,0,21,19,20,12,11,21,0,0,0,0,104,0
45,Fort Collins,CO,80525,8797.9,1507.18,3484.97,22.0,7.02,True,True,1.0,531.0,2259.19,4236.98,4597.98,5.0,3.0,2.0,0,1,4,4,0,0,0,0,0,0,0,9,1
31,Englewood,CO,80113,3582.71,498.94,2499.71,23.0,0.0,True,True,1.0,0.0,498.94,2499.71,2854.71,1.0,1.0,0.0,1,0,0,4,0,0,5,0,0,0,0,9,0
49,Windsor,CO,80550,6520.66,0.0,1687.76,14.0,0.0,True,True,1.0,222.0,0.0,1750.59,1868.59,6.0,4.0,2.0,1,0,3,0,0,1,0,0,0,0,0,4,1
36,Arvada,CO,80005,1074.0,490.0,539.0,7.0,10.0,True,True,1.0,0.0,980.0,1078.0,1147.0,2.0,2.0,0.0,1,2,0,0,0,0,1,0,0,0,0,3,0
58,Longmont,CO,80504,3886.68,938.0,2284.68,11.0,8.97,True,True,1.0,149.0,938.0,2284.68,2731.68,2.0,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1
51,Denver,CO,80218,2967.49,472.76,1505.49,9.0,0.0,True,True,1.0,118.0,472.76,1505.49,1574.49,1.0,1.0,0.0,1,4,4,2,0,0,1,0,0,0,0,11,1
47,Boulder,CO,80301,12684.42,0.0,3533.73,10.0,0.0,True,True,1.0,794.0,0.0,3533.73,6131.09,2.0,1.0,1.0,1,5,6,7,0,0,2,0,0,0,0,20,1
39,Boulder,CO,80301,2859.82,1882.68,2800.82,14.0,9.46,True,True,1.0,59.0,1882.68,2800.82,2800.82,3.0,2.0,1.0,0,0,0,0,1,0,1,0,0,0,0,2,0
57,Winter Park,CO,80482,5480.26,0.0,0.0,0.0,10.0,True,True,0.0,894.0,0.0,0.0,0.0,3.0,3.0,0.0,1,4,0,0,0,0,0,0,0,0,0,4,0
47,Boulder,CO,80304,1290.94,1237.0,1237.0,5.0,7.11,True,True,1.0,0.0,1418.96,1418.96,1418.96,4.0,2.0,2.0,0,5,4,0,6,0,0,0,0,0,0,15,0
51,Denver,CO,80227,6330.47,1547.0,2993.0,9.0,10.0,True,True,1.0,0.0,1650.0,3096.0,4402.74,6.0,4.0,2.0,1,1,1,0,1,1,3,0,0,0,0,7,0
43,Parker,CO,80134,1816.16,0.0,118.0,5.0,0.0,True,True,1.0,413.0,0.0,253.1,253.1,5.0,5.0,0.0,1,8,3,4,0,1,0,0,0,0,0,16,0
56,Parker,CO,80138,1474.5,0.0,0.0,0.0,10.0,True,True,1.0,298.0,0.0,0.0,0.0,2.0,1.0,1.0,1,1,1,0,1,1,4,0,0,0,0,8,1
31,Sterling,CO,80751,1227.0,0.0,99.0,1.0,1.68,False,True,0.0,0.0,0.0,0.0,99.0,3.0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,1
56,Englewood,CO,80111,9251.0,1715.0,4232.0,13.0,0.0,True,True,1.0,0.0,1715.0,3718.0,4754.0,5.0,4.0,1.0,1,5,0,3,3,3,8,0,0,0,0,22,1
38,Lafayette,CO,80026,4868.55,1996.0,3589.47,14.0,0.0,True,True,1.0,0.0,1996.0,3865.47,4658.38,4.0,2.0,2.0,1,1,0,0,0,1,3,0,0,0,0,5,0
41,Denver,CO,80206,1044.02,835.02,835.02,12.0,0.0,True,True,1.0,149.0,2009.6,2009.6,2312.2,4.0,2.0,2.0,0,0,0,1,1,0,0,0,0,0,0,2,0
64,Wheat Ridge,CO,80033,1404.0,0.0,250.0,6.0,0.0,True,True,1.0,149.0,0.0,622.7,622.7,2.0,2.0,0.0,0,1,1,1,0,0,0,0,0,0,0,3,1
29,Monument,CO,80132,898.0,88.0,199.0,5.0,0.0,False,True,0.0,0.0,88.0,238.0,406.0,2.0,2.0,0.0,1,1,3,1,1,0,1,0,0,0,0,7,0
49,Hot Sulphur Springs,CO,80451,7082.0,479.0,2905.0,15.0,10.0,True,True,0.0,590.0,479.0,3141.0,3239.0,4.0,3.0,1.0,0,0,0,10,0,0,0,0,0,0,0,10,1
53,Castle Rock,CO,80108,2210.97,5.06,1626.06,8.0,10.0,True,True,1.0,278.0,542.06,1913.3,2211.3,4.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,Littleton,CO,80123,917.0,399.0,399.0,1.0,0.0,True,True,1.0,0.0,399.0,399.0,399.0,3.0,3.0,0.0,1,2,0,0,1,0,0,0,0,0,0,3,0
90,Denver,CO,80206,9266.09,146.8,1406.6,0.0,0.0,0,0,80402,219.0,146.8,1406.6,9266.09,1.0,0.0,1.0,0,8,5,6,4,4,8,0,0,0,0,35,1
53,Denver,CO,80236,7249.91,1099.46,3452.39,31.0,0.0,True,True,1.0,100.0,1325.11,3914.97,4005.83,5.0,4.0,1.0,1,4,3,4,3,1,4,0,0,0,0,19,1
47,Denver,CO,80234,6467.6,19.62,2635.72,20.0,10.0,True,True,1.0,610.0,1494.95,3994.59,4342.35,5.0,2.0,3.0,0,3,0,3,0,0,0,0,0,0,0,6,1
54,Castle Rock,CO,80108,748.0,0.0,0.0,0.0,0.0,True,True,1.0,278.0,0.0,0.0,260.0,3.0,3.0,0.0,1,1,0,1,1,0,1,0,0,0,0,4,0
48,Boulder,CO,80301,12382.27,2316.72,5026.72,19.0,0.0,True,True,1.0,370.0,2406.96,5116.96,6636.36,4.0,2.0,2.0,0,3,0,2,0,0,0,0,0,0,0,5,1
35,Winter Park,CO,80482,2936.88,420.0,1669.88,11.0,10.0,True,True,0.0,0.0,420.0,1669.88,1669.88,1.0,1.0,0.0,1,4,9,3,3,2,5,0,0,0,0,26,1
32,Longmont,CO,80504,3687.36,998.0,1906.0,11.0,10.0,True,True,1.0,59.0,998.0,2248.81,2667.81,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1
53,Boulder,CO,80301,10761.81,1429.71,6062.74,44.0,10.0,True,True,1.0,106.0,1445.21,6641.51,7234.66,4.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1
54,Longmont,CO,80503,6566.49,1728.96,3353.35,30.0,0.0,True,True,1.0,177.0,1851.77,3486.2,5034.65,3.0,3.0,0.0,0,0,3,0,0,0,0,0,0,0,0,3,1
57,Louisville,CO,80027,7891.0,1500.0,3492.0,18.0,4.84,True,True,1.0,0.0,1500.0,3525.15,5051.15,2.0,2.0,0.0,1,0,0,2,2,0,0,0,0,0,0,4,1
71,Nederland,CO,80466,5098.31,878.85,2012.51,22.0,10.0,True,True,1.0,59.0,878.85,2929.17,3027.17,8.0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1
29,Boulder,CO,80301,1168.0,0.0,0.0,0.0,0.0,True,True,1.0,0.0,298.0,298.0,298.0,3.0,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1
49,Boulder,CO,80301,2363.34,2008.34,2204.34,8.0,8.9,True,True,1.0,159.0,2008.34,2204.34,2204.34,6.0,3.0,3.0,0,1,1,1,0,0,0,0,0,0,0,3,0
48,Boulder,CO,80303,3981.13,537.87,1806.34,17.0,10.0,True,True,1.0,295.0,537.87,1806.34,2428.25,2.0,2.0,0.0,0,1,4,0,0,0,0,0,0,0,0,5,1
34,Arvada,CO,80005,699.0,0.0,0.0,1.0,0.63,True,True,1.0,59.0,0.0,0.0,0.0,3.0,3.0,0.0,1,2,0,4,0,0,0,0,0,0,0,6,1
48,Denver,CO,80206,15903.46,2547.8,11918.89,44.0,0.0,True,True,1.0,249.0,2764.09,14067.28,15639.65,5.0,2.0,3.0,1,4,0,1,0,0,1,0,0,0,0,6,1
77,Denver,CO,80246,3676.78,389.0,2300.78,18.0,0.0,True,True,1.0,118.0,389.0,2300.78,2694.78,2.0,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,1
30,Denver,CO,80218,2060.22,1043.94,1845.22,14.0,0.0,True,True,1.0,0.0,1043.94,1845.22,1845.22,1.0,1.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,0
32,Denver,CO,80230,1446.0,0.0,0.0,3.0,10.0,True,True,1.0,0.0,998.0,998.0,1315.0,4.0,4.0,0.0,1,1,1,2,0,1,4,0,0,0,0,9,1
20,Arvada,CO,80403,1372.85,485.46,905.85,13.0,9.33,True,True,1.0,298.0,485.46,905.85,905.85,4.0,4.0,0.0,0,0,1,2,1,0,0,0,0,0,0,4,0
46,Denver,CO,80211,6216.21,2287.29,3515.21,38.0,0.0,True,True,1.0,401.0,2394.46,3839.4,3839.4,4.0,3.0,1.0,0,5,6,1,2,2,10,0,0,0,0,26,1
57,Greenwood Village,CO,80111,1775.19,605.19,1477.19,10.0,10.0,True,True,1.0,149.0,605.19,1477.19,1477.19,2.0,2.0,0.0,0,1,1,1,0,0,1,0,0,0,0,4,0
69,Littleton,CO,80126,1509.71,447.55,1023.13,5.0,10.0,True,True,1.0,118.0,447.55,1023.13,1262.71,2.0,2.0,0.0,1,0,3,1,0,1,4,0,0,0,0,9,1
54,Arvada,CO,80005,2480.49,0.0,0.0,12.0,0.0,True,True,1.0,407.0,1740.03,1936.03,1936.03,8.0,4.0,4.0,1,2,0,3,0,0,1,0,0,0,0,6,1
62,Highlands Ranch,CO,80129,7212.77,1515.05,4905.78,42.0,10.0,True,True,1.0,0.0,1579.18,5199.91,6059.67,7.0,7.0,0.0,1,3,2,5,0,0,1,0,0,0,0,11,1
67,Englewood,CO,80113,4058.17,1757.17,2724.17,15.0,10.0,True,True,1.0,0.0,2483.91,3506.58,3506.58,6.0,6.0,0.0,0,4,2,1,0,1,1,0,0,0,0,9,1
68,Denver,CO,80209,5636.94,1161.64,2856.64,27.0,0.0,True,True,1.0,177.0,1161.64,3225.64,4034.64,6.0,6.0,0.0,0,1,3,3,0,1,4,0,0,0,0,12,1
56,Boulder,CO,80305,846.81,0.0,0.0,1.0,0.25,True,True,1.0,59.0,0.0,479.0,2579.0,5.0,5.0,0.0,0,2,3,3,1,3,4,0,0,0,0,16,1
57,Longmont,CO,80503,3243.44,113.24,2938.44,40.0,8.89,True,True,1.0,236.0,997.68,6771.18,7670.17,8.0,4.0,4.0,0,1,3,1,7,0,0,0,0,0,0,12,0
39,Boulder,CO,80304,1017.0,0.0,169.0,2.0,6.94,True,True,1.0,0.0,0.0,169.0,169.0,1.0,1.0,0.0,1,4,1,2,0,2,2,0,0,0,0,11,1
64,Fraser,CO,80442,9121.12,982.98,3274.49,89.0,0.0,True,True,0.0,596.0,1718.48,5556.55,8258.03,7.0,4.0,3.0,1,13,9,14,7,0,13,0,0,0,0,56,1
50,Westminster,CO,80031,9057.51,1495.25,5528.35,28.0,9.71,True,True,1.0,118.0,1547.96,5407.93,5651.37,5.0,1.0,4.0,1,5,3,4,3,0,3,0,0,0,0,18,1
40,Fort Collins,CO,80525,899.0,0.0,110.0,1.0,0.0,True,True,1.0,0.0,0.0,110.0,110.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,3,1
55,Denver,CO,80210,1677.36,469.0,878.88,5.0,7.31,True,True,1.0,257.0,469.0,729.88,878.88,2.0,2.0,0.0,0,4,1,1,0,0,0,0,0,0,0,6,0
60,Denver,CO,80224,3091.48,469.0,1458.48,20.0,0.0,True,True,1.0,177.0,469.0,1458.48,1458.48,1.0,1.0,0.0,0,0,3,0,0,0,0,0,0,0,0,3,1
31,Broomfield,CO,80020,1609.74,194.74,771.74,5.0,0.0,True,True,1.0,0.0,194.74,771.74,771.74,2.0,2.0,0.0,1,0,1,0,1,1,0,0,0,0,0,3,1
65,Littleton,CO,80127,1458.4,0.0,878.0,4.0,4.65,True,True,1.0,278.0,0.0,878.0,878.0,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,Colorado Springs,CO,80909,1088.0,599.0,1088.0,3.0,4.38,True,False,0.0,0.0,599.0,1088.0,1088.0,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
54,Berthoud,CO,80513,6282.0,798.0,2374.0,7.0,10.0,True,True,1.0,59.0,815.0,2391.0,3416.0,4.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
58,Parker,CO,80134,4158.32,358.0,1306.84,5.0,6.89,True,True,1.0,0.0,358.0,859.84,1385.84,1.0,1.0,0.0,1,2,1,3,0,3,2,0,0,0,0,11,1
32,Denver,CO,80227,1852.0,0.0,258.0,4.0,10.0,True,True,1.0,0.0,676.0,1063.0,1460.0,3.0,3.0,0.0,1,0,1,0,0,0,2,0,0,0,0,3,1
53,Winter Park,CO,80482,4451.2,2023.0,3732.48,256.0,0.0,True,True,0.0,60.0,3322.01,5053.66,5263.14,8.0,7.0,1.0,0,0,0,0,4,0,0,0,0,0,0,4,0
24,Brighton,CO,80602,1566.0,439.0,1217.0,8.0,0.0,True,True,1.0,0.0,439.0,1217.0,1217.0,1.0,1.0,0.0,1,1,0,0,1,1,0,0,0,0,0,3,0
33,Denver,CO,80204,1722.63,0.0,97.0,1.0,10.0,True,False,1.0,590.0,0.0,97.0,97.0,1.0,1.0,0.0,1,8,13,0,0,2,3,0,0,0,0,26,0
54,Boulder,CO,80305,4997.76,860.0,3032.76,19.0,3.2,True,True,1.0,0.0,860.0,3032.76,3890.76,3.0,1.0,2.0,1,2,1,0,1,0,1,0,0,0,0,5,1
64,Englewood,CO,80111,2388.08,179.0,328.0,0.0,0.0,0,0,80402,348.05,179.0,328.0,2388.08,2.0,0.0,2.0,0,0,0,3,1,0,0,0,0,0,0,4,1
44,Aurora,CO,80015,10639.44,2029.26,4615.18,66.0,10.0,True,True,1.0,687.0,2029.26,4615.18,6998.19,3.0,2.0,1.0,1,0,1,6,0,0,0,0,0,0,0,7,0
54,Golden,CO,80401,2299.71,0.0,0.0,0.0,0.0,True,False,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1,1,2,1,0,0,0,0,0,0,0,4,0
30,Littleton,CO,80120,1535.0,0.0,0.0,0.0,0.0,True,True,1.0,236.0,0.0,0.0,0.0,3.0,3.0,0.0,1,0,9,3,1,0,2,0,0,0,0,15,1
48,Denver,CO,80206,4025.34,846.89,2077.54,19.0,0.0,True,True,1.0,0.0,846.89,2077.54,2175.54,1.0,1.0,0.0,1,3,3,3,5,1,3,0,0,0,0,18,1
41,Tabernash,CO,80478,3157.38,0.0,953.38,8.0,0.0,True,True,0.0,0.0,0.0,953.38,2050.38,1.0,1.0,0.0,1,4,4,6,2,3,7,0,0,0,0,26,1
56,Lone Tree,CO,80124,2927.14,714.25,1792.72,10.0,7.76,True,True,1.0,308.0,729.39,1436.46,1883.46,4.0,2.0,2.0,0,0,2,2,0,0,0,0,0,0,0,4,0
27,Denver,CO,80210,2747.32,643.52,2196.02,15.0,7.8,True,True,1.0,59.0,997.58,2240.08,2729.08,5.0,5.0,0.0,1,0,0,1,1,0,4,0,0,0,0,6,0
29,Parker,CO,80134,1919.0,648.0,1222.0,10.0,10.0,True,True,1.0,59.0,1006.0,1431.0,1580.0,4.0,4.0,0.0,1,3,0,3,0,0,3,0,0,0,0,9,0
32,Littleton,CO,80128,2071.14,449.0,1052.14,7.0,10.0,True,True,1.0,0.0,449.0,1052.14,1561.14,2.0,2.0,0.0,0,1,2,0,1,0,1,0,0,0,0,5,1
53,Fort Collins,CO,80521,1766.18,0.0,0.0,7.0,3.89,True,True,1.0,0.0,451.65,971.65,1714.65,4.0,2.0,2.0,0,0,2,2,0,0,0,0,0,0,0,4,1
62,Denver,CO,80206,2165.02,379.48,875.56,5.0,7.99,True,True,1.0,257.0,379.48,1172.56,1331.56,3.0,3.0,0.0,1,0,0,0,1,0,3,0,0,0,0,4,0
60,Fort Collins,CO,80525,1535.0,0.0,0.0,0.0,10.0,True,True,1.0,199.0,0.0,0.0,79.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1
59,Fort Collins,CO,80528,1386.0,0.0,0.0,0.0,10.0,True,True,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1,0,2,0,2,0,1,0,0,0,0,5,1
22,Fort Collins,CO,80526,2088.38,147.31,183.38,75.0,0.0,True,True,1.0,0.0,5515.68,12532.19,12734.5,6.0,4.0,2.0,1,2,0,0,0,1,2,0,0,0,0,5,1
47,Fort Collins,CO,80525,2981.46,439.0,2047.94,8.0,0.0,True,True,1.0,0.0,439.0,2047.94,2053.46,1.0,1.0,0.0,1,2,0,0,1,2,0,0,0,0,0,5,1
50,Fort Collins,CO,80521,3988.77,764.14,813.77,15.0,7.7,True,True,1.0,815.0,764.14,908.25,2024.56,3.0,3.0,0.0,0,3,0,2,1,0,1,0,0,0,0,7,0
33,Longmont,CO,80501,895.0,0.0,97.0,4.0,5.96,True,True,1.0,0.0,0.0,383.0,383.0,2.0,2.0,0.0,1,1,0,0,0,1,3,0,0,0,0,5,1
39,Lakewood,CO,80227,1719.66,0.0,0.0,1.0,10.0,True,True,1.0,236.0,56.3,56.3,56.3,2.0,2.0,0.0,1,6,0,3,0,2,0,0,0,0,0,11,1
35,Golden,CO,80401,3097.09,479.07,1618.8,16.0,0.0,True,True,1.0,0.0,479.07,1618.8,1667.8,2.0,1.0,1.0,1,3,1,0,0,3,3,0,0,0,0,10,1
33,Denver,CO,80212,2551.88,497.14,1505.88,6.0,7.54,True,True,1.0,118.0,982.24,2130.98,3046.98,2.0,2.0,0.0,0,1,0,0,0,0,5,0,0,0,0,6,1
21,Colorado Springs,CO,80919,626.02,508.02,508.02,13.0,4.64,True,True,0.0,118.0,2246.73,2491.73,2491.73,5.0,3.0,2.0,0,0,0,3,0,0,2,0,0,0,0,5,0
64,Loveland,CO,80538,1104.0,0.0,0.0,0.0,5.0,True,True,1.0,59.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,Denver,CO,80220,1573.0,0.0,0.0,0.0,0.0,True,True,1.0,159.0,0.0,0.0,0.0,3.0,1.0,2.0,0,2,0,0,0,0,0,0,0,0,0,2,1
44,Westminster,CO,80031,2342.25,0.0,0.0,0.0,0.0,True,True,1.0,398.0,0.0,0.0,234.5,3.0,2.0,1.0,0,0,2,0,0,0,0,0,0,0,0,2,1
39,Louisville,CO,80027,2043.0,469.0,1027.0,10.0,8.25,True,True,1.0,118.0,469.0,1027.0,1027.0,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,0
32,Boulder,CO,80302,2455.02,1163.88,1836.02,7.0,10.0,True,True,1.0,199.0,1163.88,1875.97,1875.97,2.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,Fort Collins,CO,80525,4299.96,1209.96,2307.96,12.0,8.98,True,True,1.0,199.0,1209.96,2368.12,3604.12,2.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,Fort Collins,CO,80521,1224.55,0.0,0.0,0.0,0.0,True,True,1.0,118.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,2,0,0,1,4,0,0,0,0,7,1
27,Fraser,CO,80442,2561.71,2561.71,2561.71,16.0,0.0,True,True,0.0,59.0,2561.71,2561.71,2561.71,3.0,3.0,0.0,0,2,0,5,0,2,0,0,0,0,0,9,0
37,Erie,CO,80516,2549.4,496.0,2143.47,38.0,10.0,True,True,1.0,0.0,1672.5,5964.37,7803.87,4.0,2.0,2.0,0,2,2,2,1,0,2,0,0,0,0,9,0
61,Grand Lake,CO,80447,806.48,9.06,29.48,19.0,10.0,True,True,0.0,59.0,947.06,4152.91,5151.91,6.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,Denver,CO,80220,8302.93,2575.0,6459.93,28.0,9.07,True,True,1.0,357.0,2801.23,6692.02,8178.02,5.0,2.0,3.0,0,0,1,2,0,1,0,0,0,0,0,4,0
50,Littleton,CO,80123,2929.9,338.0,533.0,2.0,0.0,True,True,1.0,690.0,338.0,871.0,871.0,1.0,1.0,0.0,1,8,6,5,0,0,2,0,0,0,0,21,0
42,Denver,CO,80212,4138.2,1132.0,2554.2,19.0,9.24,True,True,1.0,208.0,1132.0,2745.2,2794.2,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,Longmont,CO,80503,875.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,0.0,0.0,0.0,1.0,1.0,0.0,0,4,1,7,5,0,1,0,0,0,0,18,1
45,Arvada,CO,80005,6739.84,489.0,2139.84,7.0,10.0,True,True,1.0,354.0,489.0,2139.84,2376.84,3.0,3.0,0.0,1,3,8,2,1,0,5,0,0,0,0,19,1
63,Westminster,CO,80031,2544.27,59.0,658.27,9.0,8.59,True,True,1.0,0.0,59.0,704.67,1351.53,4.0,2.0,2.0,1,3,3,4,1,0,2,0,0,0,0,13,1
49,Colorado Springs,CO,80908,1462.08,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,1
27,Boulder,CO,80302,3651.0,449.0,2254.0,8.0,10.0,True,True,1.0,0.0,449.0,2254.0,2914.0,3.0,3.0,0.0,0,1,1,1,0,0,3,0,0,0,0,6,1
55,Denver,CO,80206,3892.09,6225.89,1533.09,16.0,6.61,True,True,1.0,236.0,6225.89,7260.04,7899.04,1.0,1.0,0.0,0,0,0,4,0,6,9,0,0,0,0,19,1
50,Denver,CO,80211,3280.73,998.0,998.0,3.0,10.0,True,True,1.0,118.0,998.0,998.0,2123.43,6.0,4.0,2.0,0,4,0,4,0,2,4,0,0,0,0,14,0
45,Boulder,CO,80304,468.0,0.0,0.0,0.0,10.0,True,True,1.0,59.0,0.0,0.0,0.0,2.0,2.0,0.0,1,3,4,2,4,1,4,0,0,0,0,18,0
12,Breckenridge,CO,80424,150.0,0.0,0.0,0.0,0.0,True,True,0.0,4.44,0.0,0.0,79.0,4.0,2.0,2.0,1,5,4,2,2,1,6,0,0,0,0,20,0
55,Denver,CO,80215,1857.66,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,387.37,4.0,4.0,0.0,1,2,1,1,1,1,1,0,0,0,0,7,0
58,Littleton,CO,80120,4820.46,1364.82,2680.46,25.0,10.0,True,True,1.0,139.0,1364.82,3614.7,3981.7,2.0,2.0,0.0,1,1,1,2,1,2,4,0,0,0,0,11,1
67,Broomfield,CO,80020,2553.06,497.14,610.06,3.0,0.0,True,True,1.0,118.0,0.0,610.06,1029.06,2.0,2.0,0.0,1,5,0,6,1,1,2,0,0,0,0,15,1
